,start_time,end_time,chord,song_num
78233,228.28,230.05,B:maj,571
78234,230.05,230.93,Ab:min,571
78235,230.93,231.81,Ab:maj,571
78236,231.81,233.57,C#:min,571
78237,233.57,235.34,F#:min,571
78238,235.34,237.1,B:maj,571
78239,237.1,240.63,E:maj,571
78240,240.63,242.4,E:maj,571
78241,242.4,244.16,B:maj,571
78242,244.16,245.93,Ab:7,571
78243,245.93,246.81,C#:min,571
78244,246.81,247.69,C#:sus2,571
78245,247.69,249.46,A:maj,571
78246,249.46,251.22,B:maj,571
78247,251.22,254.75,E:maj,571
78248,254.75,258.28,A:sus2,571
78249,258.28,260.93,B:maj,571
78250,260.93,261.81,E:maj,571
78251,261.81,263.57,E:sus2,571
78252,263.57,267.1,E:maj,571
78253,267.1,268.1,end_chord,571
78254,0.0,8.27,start_chord,572
78255,8.27,9.85,A:min,572
78256,9.85,11.43,D:min,572
78257,11.43,13.0,C:maj,572
78258,13.0,14.58,G:maj,572
78259,14.58,16.16,C:maj,572
78260,16.16,17.74,D:maj6,572
78261,17.74,20.9,A:min,572
78262,20.9,24.06,F:maj,572
78263,24.06,25.64,E:min,572
78264,25.64,27.21,A:maj,572
78265,27.21,28.79,G:maj,572
78266,28.79,30.37,D:maj,572
78267,30.37,31.95,E:min,572
78268,31.95,33.53,E:sus4,572
78269,33.53,36.69,A:min,572
78270,36.69,38.27,G:maj,572
78271,38.27,39.85,C:maj,572
78272,39.85,41.43,G:maj,572
78273,41.43,43.0,F:maj7,572
78274,43.0,46.16,A:min,572
78275,46.16,47.74,A:min,572
78276,47.74,49.32,D:min,572
78277,49.32,50.9,C:maj,572
78278,50.9,52.48,G:maj,572
78279,52.48,54.06,C:maj,572
78280,54.06,55.64,D:min,572
78281,55.64,57.21,A:sus2,572
78282,57.21,58.79,A:min,572
78283,58.79,61.95,F:maj,572
78284,61.95,63.53,E:maj,572
78285,63.53,65.11,A:min,572
78286,65.11,66.69,G:maj,572
78287,66.69,68.27,D:maj,572
78288,68.27,71.43,E:min,572
78289,71.43,74.58,A:min,572
78290,74.58,76.16,G:maj,572
78291,76.16,77.74,C:maj,572
78292,77.74,79.32,G:maj,572
78293,79.32,80.11,D:min,572
78294,80.11,80.9,E:maj,572
78295,80.9,84.06,A:min,572
78296,84.06,85.64,A:min,572
78297,85.64,87.21,D:min,572
78298,87.21,88.79,C:maj,572
78299,88.79,90.37,G:maj,572
78300,90.37,91.95,C:maj,572
78301,91.95,93.53,D:min,572
78302,93.53,95.11,A:sus2,572
78303,95.11,96.69,A:min,572
78304,96.69,99.85,F:maj,572
78305,99.85,101.43,E:maj,572
78306,101.43,103.0,A:min,572
78307,103.0,104.58,G:maj,572
78308,104.58,106.16,D:maj,572
78309,106.16,109.32,E:min,572
78310,109.32,112.48,A:min,572
78311,112.48,114.06,G:maj,572
78312,114.06,115.64,C:maj,572
78313,115.64,117.22,G:maj,572
78314,117.22,118.02,D:min,572
78315,118.02,118.81,E:maj,572
78316,118.81,121.99,A:min,572
78317,121.99,123.57,A:min,572
78318,123.57,125.15,E:min,572
78319,125.15,126.73,F:maj,572
78320,126.73,128.31,E:min,572
78321,128.31,129.89,C:maj,572
78322,129.89,131.47,D:maj,572
78323,131.47,134.63,E:min,572
78324,134.63,136.21,A:min,572
78325,136.21,137.78,D:maj,572
78326,137.78,139.36,C:maj,572
78327,139.36,140.94,G:maj,572
78328,140.94,142.52,C:maj,572
78329,142.52,144.1,G:maj,572
78330,144.1,147.26,A:min,572
78331,147.26,150.42,F:maj,572
78332,150.42,151.99,E:min,572
78333,151.99,153.57,A:maj,572
78334,153.57,155.15,G:maj,572
78335,155.15,156.73,D:maj,572
78336,156.73,158.31,E:min,572
78337,158.31,159.89,E:sus4,572
78338,159.89,163.05,A:min,572
78339,163.05,164.63,G:maj,572
78340,164.63,166.21,C:maj,572
78341,166.21,167.78,G:maj,572
78342,167.78,169.36,F:maj7,572
78343,169.36,172.52,A:min,572
78344,172.52,174.1,A:min,572
78345,174.1,175.68,D:min,572
78346,175.68,177.26,C:maj,572
78347,177.26,178.84,G:maj,572
78348,178.84,180.42,C:maj,572
78349,180.42,181.99,D:min,572
78350,181.99,183.57,A:sus2,572
78351,183.57,185.15,A:min,572
78352,185.15,188.31,F:maj,572
78353,188.31,189.89,E:maj,572
78354,189.89,191.47,A:min,572
78355,191.47,193.05,G:maj,572
78356,193.05,194.63,D:maj,572
78357,194.63,197.78,E:min,572
78358,197.78,200.94,A:min,572
78359,200.94,202.52,G:maj,572
78360,202.52,204.1,C:maj,572
78361,204.1,205.68,G:maj,572
78362,205.68,206.47,D:min,572
78363,206.47,207.26,E:maj,572
78364,207.26,210.42,A:min,572
78365,210.42,211.99,A:min,572
78366,211.99,213.57,E:min,572
78367,213.57,215.15,F:maj,572
78368,215.15,216.73,E:min,572
78369,216.73,218.31,C:maj,572
78370,218.31,219.89,D:maj,572
78371,219.89,223.05,E:min,572
78372,223.05,224.63,A:min,572
78373,224.63,226.2,D:maj,572
78374,226.2,227.78,C:maj,572
78375,227.78,229.36,G:maj,572
78376,229.36,230.94,C:maj,572
78377,230.94,232.52,G:maj,572
78378,232.52,235.68,A:min,572
78379,235.68,237.26,A:min,572
78380,237.26,238.84,E:min,572
78381,238.84,240.42,F:maj,572
78382,240.42,241.99,E:min,572
78383,241.99,243.57,C:maj,572
78384,243.57,245.15,D:maj,572
78385,245.15,248.31,E:min,572
78386,248.31,249.89,A:min,572
78387,249.89,251.47,D:maj,572
78388,251.47,253.05,C:maj,572
78389,253.05,254.63,G:maj,572
78390,254.63,256.2,C:maj,572
78391,256.2,257.78,G:maj,572
78392,257.78,260.94,A:min,572
78393,260.94,262.52,A:min,572
78394,262.52,264.1,D:min,572
78395,264.1,265.68,C:maj,572
78396,265.68,267.26,G:maj,572
78397,267.26,270.42,E:min,572
78398,270.42,273.57,A:min,572
78399,273.57,274.36,G:maj,572
78400,274.36,275.94,G:sus4,572
78401,275.94,277.52,C:maj,572
78402,277.52,279.1,G:maj,572
78403,279.1,280.68,F:maj,572
78404,280.68,285.42,E:sus4,572
78405,285.42,289.36,A:maj,572
78406,289.36,290.36,end_chord,572
78407,0.0,1.66,start_chord,573
78408,1.66,4.73,Eb:min,573
78409,4.73,7.81,Ab:maj,573
78410,7.81,10.12,C#:maj,573
78411,10.12,10.89,C#:maj7,573
78412,10.89,13.96,Bb:min,573
78413,13.96,17.04,Eb:min,573
78414,17.04,18.58,F:maj,573
78415,18.58,20.12,F:sus4,573
78416,20.12,23.2,Bb:min7,573
78417,23.2,26.27,Bb:min,573
78418,26.27,29.35,Bb:min,573
78419,29.35,32.43,Eb:min,573
78420,32.43,35.5,Ab:maj,573
78421,35.5,38.58,C#:maj,573
78422,38.58,41.66,Eb:min,573
78423,41.66,44.73,F:maj,573
78424,44.73,47.81,Bb:min,573
78425,47.81,50.89,Bb:min,573
78426,50.89,53.96,Bb:min,573
78427,53.96,57.04,Eb:min,573
78428,57.04,60.12,Ab:maj,573
78429,60.12,63.2,C#:maj,573
78430,63.2,66.27,Eb:min,573
78431,66.27,69.35,F:maj,573
78432,69.35,70.12,F#:maj,573
78433,70.12,72.43,Bb:sus4,573
78434,72.43,75.5,Bb:min,573
78435,75.5,78.58,Eb:min,573
78436,78.58,81.66,Ab:maj,573
78437,81.66,84.73,C#:maj,573
78438,84.73,87.81,F#:maj,573
78439,87.81,90.89,Eb:min,573
78440,90.89,93.96,F:maj,573
78441,93.96,95.5,Bb:sus2,573
78442,95.5,97.04,Bb:min,573
78443,97.04,100.12,Bb:maj,573
78444,100.12,103.2,Eb:min,573
78445,103.2,106.27,Ab:maj,573
78446,106.27,109.35,C#:maj7,573
78447,109.35,112.43,F#:maj,573
78448,112.43,115.5,Eb:min,573
78449,115.5,118.58,F:maj,573
78450,118.58,121.66,Bb:min,573
78451,121.66,124.73,Bb:min,573
78452,124.73,127.81,Eb:min,573
78453,127.81,130.89,Ab:maj,573
78454,130.89,132.43,C#:maj,573
78455,132.43,133.96,C#:maj7,573
78456,133.96,137.04,F#:maj7,573
78457,137.04,140.12,Eb:min,573
78458,140.12,143.2,F:maj,573
78459,143.2,144.73,Bb:sus2,573
78460,144.73,146.27,Bb:min,573
78461,146.27,149.35,Bb:min,573
78462,149.35,152.43,Bb:min,573
78463,152.43,155.5,Eb:min,573
78464,155.5,158.58,Ab:maj,573
78465,158.58,161.66,C#:maj,573
78466,161.66,164.73,Eb:min,573
78467,164.73,167.81,F:maj,573
78468,167.81,168.58,F#:maj,573
78469,168.58,170.89,Bb:sus4,573
78470,170.89,173.96,Bb:min,573
78471,173.96,177.04,Eb:min,573
78472,177.04,180.12,Ab:maj,573
78473,180.12,183.2,C#:maj,573
78474,183.2,186.27,F#:maj,573
78475,186.27,189.35,Eb:min,573
78476,189.35,192.43,F:maj,573
78477,192.43,193.96,Bb:sus2,573
78478,193.96,195.5,Bb:min,573
78479,195.5,198.58,Bb:maj,573
78480,198.58,201.66,Eb:min,573
78481,201.66,204.73,Ab:maj,573
78482,204.73,207.81,C#:maj7,573
78483,207.81,210.89,F#:maj,573
78484,210.89,213.96,Eb:min,573
78485,213.96,217.04,F:maj,573
78486,217.04,220.12,Bb:min,573
78487,220.12,223.2,Bb:min,573
78488,223.2,226.27,Eb:min,573
78489,226.27,229.35,Ab:maj,573
78490,229.35,232.43,C#:maj,573
78491,232.43,234.73,Bb:min,573
78492,234.73,235.5,Bb:sus2,573
78493,235.5,238.58,Eb:min,573
78494,238.58,241.66,F:maj,573
78495,241.66,242.43,Bb:maj,573
78496,242.43,243.96,Bb:sus2,573
78497,243.96,244.73,Bb:min7,573
78498,244.73,245.5,Bb:min,573
78499,245.5,250.12,Bb:min,573
78500,250.12,251.12,end_chord,573
78501,0.0,2.72,start_chord,574
78502,2.72,6.1,G:min,574
78503,6.1,9.47,G:maj,574
78504,9.47,12.84,G:min,574
78505,12.84,16.21,G:min,574
78506,16.21,19.59,G:min,574
78507,19.59,22.15,G:min,574
78508,22.15,23.0,G:min7,574
78509,23.0,26.39,G:min,574
78510,26.39,29.75,G:min,574
78511,29.75,31.43,C:min,574
78512,31.43,33.11,G:min,574
78513,33.11,34.79,Bb:maj,574
78514,34.79,36.47,F:maj,574
78515,36.47,39.85,G:min,574
78516,39.85,41.54,Bb:maj,574
78517,41.54,43.23,F:maj,574
78518,43.23,46.6,G:min,574
78519,46.6,49.96,C:min,574
78520,49.96,53.36,F:maj,574
78521,53.36,56.73,G:min,574
78522,56.73,58.41,C:min,574
78523,58.41,60.1,G:min,574
78524,60.1,61.78,Bb:maj,574
78525,61.78,63.47,F:maj,574
78526,63.47,66.0,G:min,574
78527,66.0,66.84,G:sus2,574
78528,66.84,68.53,Bb:maj,574
78529,68.53,70.22,F:maj,574
78530,70.22,73.6,G:min,574
78531,73.6,75.29,C:min,574
78532,75.29,76.99,F:maj,574
78533,76.99,80.37,Bb:maj,574
78534,80.37,83.75,Eb:maj,574
78535,83.75,87.13,Bb:maj,574
78536,87.13,90.51,Eb:maj,574
78537,90.51,93.89,Bb:maj,574
78538,93.89,95.58,Eb:maj,574
78539,95.58,97.27,F:maj,574
78540,97.27,98.11,Bb:maj,574
78541,98.11,98.95,F:maj,574
78542,98.95,100.64,G:min,574
78543,100.64,102.32,C:min,574
78544,102.32,104.01,F:maj,574
78545,104.01,107.39,D:min,574
78546,107.39,110.77,G:min,574
78547,110.77,112.45,C:min,574
78548,112.45,114.14,G:min,574
78549,114.14,115.82,Bb:maj,574
78550,115.82,117.51,F:maj,574
78551,117.51,120.05,G:min,574
78552,120.05,120.89,G:sus2,574
78553,120.89,122.58,Bb:maj,574
78554,122.58,124.27,F:maj,574
78555,124.27,127.65,G:min,574
78556,127.65,129.34,C:min,574
78557,129.34,131.04,F:maj,574
78558,131.04,134.42,Bb:maj,574
78559,134.42,137.79,G:min,574
78560,137.79,139.47,C:min,574
78561,139.47,141.16,G:min,574
78562,141.16,142.84,Bb:maj,574
78563,142.84,144.53,F:maj,574
78564,144.53,147.05,G:min,574
78565,147.05,147.89,G:sus2,574
78566,147.89,149.58,Bb:maj,574
78567,149.58,151.26,F:maj,574
78568,151.26,154.63,G:min,574
78569,154.63,156.32,C:min,574
78570,156.32,158.0,F:maj,574
78571,158.0,161.37,Bb:maj,574
78572,161.37,164.72,Eb:maj,574
78573,164.72,168.11,Bb:maj,574
78574,168.11,171.52,Eb:maj,574
78575,171.52,174.92,Bb:maj,574
78576,174.92,176.63,Eb:maj,574
78577,176.63,178.32,F:maj,574
78578,178.32,179.17,Bb:maj,574
78579,179.17,180.01,F:maj,574
78580,180.01,181.7,G:min,574
78581,181.7,183.39,C:min,574
78582,183.39,185.08,F:maj,574
78583,185.08,188.42,D:min,574
78584,188.42,191.8,G:min,574
78585,191.8,193.49,C:min,574
78586,193.49,195.18,G:min,574
78587,195.18,196.86,Bb:maj,574
78588,196.86,198.55,F:maj,574
78589,198.55,201.07,G:min,574
78590,201.07,201.91,G:sus2,574
78591,201.91,203.6,Bb:maj,574
78592,203.6,205.28,F:maj,574
78593,205.28,208.65,G:min,574
78594,208.65,210.33,C:min,574
78595,210.33,212.01,F:maj,574
78596,212.01,215.4,Bb:maj,574
78597,215.4,217.09,C:min,574
78598,217.09,218.79,F:maj,574
78599,218.79,222.17,Bb:maj,574
78600,222.17,223.85,C:min,574
78601,223.85,225.55,F:maj,574
78602,225.55,228.1,Bb:maj,574
78603,228.1,228.96,F:maj,574
78604,228.96,232.34,G:sus4,574
78605,232.34,233.18,G:sus2,574
78606,233.18,235.7,G:sus4,574
78607,235.7,239.07,G:sus4,574
78608,239.07,239.92,G:sus2,574
78609,239.92,242.44,G:sus4,574
78610,242.44,245.81,G:sus4,574
78611,245.81,246.65,G:sus2,574
78612,246.65,249.18,G:sus4,574
78613,249.18,252.55,G:sus4,574
78614,252.55,253.39,G:sus2,574
78615,253.39,255.92,G:sus4,574
78616,255.92,259.28,G:sus4,574
78617,259.28,264.34,Eb:maj,574
78618,264.34,265.34,end_chord,574
78619,0.0,0.41,start_chord,575
78620,0.41,1.2,G:maj,575
78621,1.2,1.99,G:maj7,575
78622,1.99,3.57,G:maj6,575
78623,3.57,4.36,G:maj,575
78624,4.36,6.73,G:maj7,575
78625,6.73,7.52,G:maj,575
78626,7.52,9.89,G:maj7,575
78627,9.89,10.68,G:maj,575
78628,10.68,13.05,G:maj7,575
78629,13.05,16.2,G:maj,575
78630,16.2,19.36,G:maj,575
78631,19.36,22.52,G:maj,575
78632,22.52,25.68,G:maj,575
78633,25.68,27.26,G:maj,575
78634,27.26,28.84,D:maj,575
78635,28.84,29.63,C:maj,575
78636,29.63,30.41,D:maj,575
78637,30.41,31.99,G:maj,575
78638,31.99,33.57,G:maj,575
78639,33.57,35.15,D:maj,575
78640,35.15,35.94,C:maj,575
78641,35.94,36.73,D:maj,575
78642,36.73,38.31,G:maj,575
78643,38.31,39.89,C:maj,575
78644,39.89,41.47,G:maj,575
78645,41.47,43.05,C:maj,575
78646,43.05,44.63,G:maj,575
78647,44.63,46.2,C:maj,575
78648,46.2,47.78,E:min,575
78649,47.78,49.36,D:maj,575
78650,49.36,52.52,G:maj,575
78651,52.52,54.1,B:min,575
78652,54.1,55.68,E:min,575
78653,55.68,57.26,B:min,575
78654,57.26,58.84,E:min,575
78655,58.84,60.41,A:min,575
78656,60.41,61.99,A:maj,575
78657,61.99,65.15,D:maj,575
78658,65.15,66.73,B:min,575
78659,66.73,68.31,E:min,575
78660,68.31,69.89,B:min,575
78661,69.89,71.47,E:min,575
78662,71.47,73.05,A:min,575
78663,73.05,74.63,A:maj,575
78664,74.63,77.78,D:maj,575
78665,77.78,79.36,C:maj,575
78666,79.36,80.94,G:maj,575
78667,80.94,82.52,A:min,575
78668,82.52,84.1,G:maj,575
78669,84.1,85.68,C:maj,575
78670,85.68,87.26,G:maj,575
78671,87.26,88.84,D:sus2,575
78672,88.84,90.41,G:maj,575
78673,90.41,91.99,C:maj,575
78674,91.99,93.57,G:maj,575
78675,93.57,94.36,A:min,575
78676,94.36,95.15,D:maj,575
78677,95.15,96.73,G:maj,575
78678,96.73,98.31,C:maj,575
78679,98.31,99.89,G:maj,575
78680,99.89,100.68,A:min,575
78681,100.68,101.47,D:maj,575
78682,101.47,103.84,G:maj,575
78683,103.84,104.63,D:maj6,575
78684,104.63,106.2,E:min7,575
78685,106.2,106.99,G:maj,575
78686,106.99,107.78,G:maj7,575
78687,107.78,109.36,G:maj7,575
78688,109.36,110.15,G:maj,575
78689,110.15,110.94,G:maj7,575
78690,110.94,114.1,G:maj7,575
78691,114.1,115.68,G:maj7,575
78692,115.68,117.26,G:maj,575
78693,117.26,118.84,D:maj,575
78694,118.84,119.63,C:maj,575
78695,119.63,120.41,D:maj,575
78696,120.41,123.57,G:maj,575
78697,123.57,125.15,D:maj,575
78698,125.15,125.94,C:maj,575
78699,125.94,126.73,D:maj,575
78700,126.73,128.31,G:maj,575
78701,128.31,129.89,C:maj,575
78702,129.89,131.47,G:maj,575
78703,131.47,133.05,C:maj,575
78704,133.05,134.63,G:maj,575
78705,134.63,136.2,C:maj,575
78706,136.2,137.78,E:min,575
78707,137.78,139.36,D:maj,575
78708,139.36,142.52,G:maj,575
78709,142.52,144.1,B:min,575
78710,144.1,145.68,E:min,575
78711,145.68,147.26,B:min,575
78712,147.26,148.84,E:min,575
78713,148.84,150.41,A:min,575
78714,150.41,151.99,A:maj,575
78715,151.99,155.15,D:maj,575
78716,155.15,156.73,B:min,575
78717,156.73,158.31,E:min,575
78718,158.31,159.89,B:min,575
78719,159.89,161.47,E:min,575
78720,161.47,163.05,A:min,575
78721,163.05,164.63,A:maj,575
78722,164.63,167.78,D:maj,575
78723,167.78,169.36,C:maj,575
78724,169.36,170.94,G:maj,575
78725,170.94,172.52,A:min,575
78726,172.52,174.1,G:maj,575
78727,174.1,175.68,C:maj,575
78728,175.68,177.26,G:maj,575
78729,177.26,178.84,D:sus2,575
78730,178.84,180.41,G:maj,575
78731,180.41,181.99,C:maj,575
78732,181.99,183.57,G:maj,575
78733,183.57,184.36,A:min,575
78734,184.36,185.15,D:maj,575
78735,185.15,186.73,G:maj,575
78736,186.73,188.31,C:maj,575
78737,188.31,189.89,G:maj,575
78738,189.89,190.68,A:min,575
78739,190.68,191.47,D:maj,575
78740,191.47,193.05,G:maj,575
78741,193.05,196.2,G:maj,575
78742,196.2,199.36,G:maj,575
78743,199.36,202.52,G:maj,575
78744,202.52,207.26,G:maj,575
78745,207.26,208.84,G:maj,575
78746,208.84,211.2,G:maj,575
78747,211.2,212.2,end_chord,575
78748,0.0,2.26,start_chord,576
78749,2.26,5.68,B:maj,576
78750,5.68,7.4,B:maj,576
78751,7.4,9.11,Eb:min,576
78752,9.11,12.54,Eb:min,576
78753,12.54,15.97,B:min,576
78754,15.97,19.4,G:maj,576
78755,19.4,22.83,C:maj,576
78756,22.83,26.26,B:maj,576
78757,26.26,29.68,B:maj,576
78758,29.68,33.11,C#:min,576
78759,33.11,36.54,F#:maj,576
78760,36.54,39.97,Bb:sus4,576
78761,39.97,43.4,Ab:min,576
78762,43.4,46.83,C#:min,576
78763,46.83,50.26,F#:maj,576
78764,50.26,53.68,B:sus2,576
78765,53.68,55.4,C#:sus4,576
78766,55.4,57.11,Ab:maj,576
78767,57.11,60.54,E:maj,576
78768,60.54,63.97,F#:maj,576
78769,63.97,67.4,B:maj,576
78770,67.4,68.26,Ab:sus4,576
78771,68.26,69.11,Ab:maj,576
78772,69.11,70.83,Ab:sus4,576
78773,70.83,74.26,E:maj,576
78774,74.26,77.68,F#:maj,576
78775,77.68,80.26,G:maj,576
78776,80.26,81.11,G:maj,576
78777,81.11,83.66,F#:maj,576
78778,83.66,84.51,F#:maj,576
78779,84.51,87.07,B:maj,576
78780,87.07,90.47,B:maj,576
78781,90.47,91.32,B:maj7,576
78782,91.32,92.18,Ab:min,576
78783,92.18,93.89,Ab:sus2,576
78784,93.89,97.33,Ab:min,576
78785,97.33,98.19,Ab:min,576
78786,98.19,100.78,C#:min,576
78787,100.78,101.65,C#:min,576
78788,101.65,104.24,E:min,576
78789,104.24,105.1,E:min,576
78790,105.1,106.83,Eb:maj,576
78791,106.83,107.69,Ab:maj,576
78792,107.69,108.55,Ab:maj,576
78793,108.55,111.13,F#:maj,576
78794,111.13,111.99,F#:maj,576
78795,111.99,114.54,B:maj,576
78796,114.54,115.39,B:maj,576
78797,115.39,116.24,Eb:min,576
78798,116.24,117.09,Eb:min7,576
78799,117.09,117.94,C:min,576
78800,117.94,118.79,Eb:maj,576
78801,118.79,121.35,Ab:min,576
78802,121.35,122.2,Ab:min,576
78803,122.2,124.76,F#:maj,576
78804,124.76,125.62,F#:maj,576
78805,125.62,128.19,C#:min,576
78806,128.19,129.05,C#:min,576
78807,129.05,131.62,E:min,576
78808,131.62,132.48,E:min,576
78809,132.48,135.05,Eb:min,576
78810,135.05,135.9,Eb:maj,576
78811,135.9,138.48,Ab:maj,576
78812,138.48,139.33,Ab:maj,576
78813,139.33,141.9,E:maj7,576
78814,141.9,145.33,Eb:min,576
78815,145.33,148.76,G:maj,576
78816,148.76,152.19,F#:sus4,576
78817,152.19,153.05,F#:sus4,576
78818,153.05,155.62,C#:min,576
78819,155.62,156.48,C#:min,576
78820,156.48,159.05,F#:maj,576
78821,159.05,164.19,Bb:min7,576
78822,164.19,165.05,B:maj7,576
78823,165.05,165.9,C:maj,576
78824,165.9,167.62,C#:maj7,576
78825,167.62,169.33,C#:min,576
78826,169.33,170.19,C#:min,576
78827,170.19,172.76,F#:maj,576
78828,172.76,173.62,F#:maj,576
78829,173.62,176.19,B:maj,576
78830,176.19,177.05,B:maj,576
78831,177.05,178.76,C#:sus4,576
78832,178.76,179.62,Ab:maj,576
78833,179.62,180.48,Ab:maj,576
78834,180.48,183.05,E:maj,576
78835,183.05,183.9,E:maj,576
78836,183.9,186.48,F#:maj,576
78837,186.48,187.33,F#:maj,576
78838,187.33,189.9,B:maj,576
78839,189.9,190.76,B:maj,576
78840,190.76,191.62,Ab:sus4,576
78841,191.62,192.48,C:maj,576
78842,192.48,193.33,C#:sus2,576
78843,193.33,194.19,C:min,576
78844,194.19,196.76,E:maj,576
78845,196.76,197.62,E:maj,576
78846,197.62,200.19,F#:maj,576
78847,200.19,201.05,F#:maj,576
78848,201.05,203.62,G:maj,576
78849,203.62,204.48,G:dim,576
78850,204.48,207.05,F#:maj,576
78851,207.05,207.9,F#:maj,576
78852,207.9,210.48,B:maj,576
78853,210.48,213.9,B:maj,576
78854,213.9,214.76,B:maj,576
78855,214.76,217.33,Ab:min,576
78856,217.33,220.76,Ab:min,576
78857,220.76,221.62,Ab:min,576
78858,221.62,224.19,C#:min,576
78859,224.19,225.05,C#:min,576
78860,225.05,227.62,E:min,576
78861,227.62,228.48,E:min,576
78862,228.48,230.19,Eb:min,576
78863,230.19,231.05,Ab:maj,576
78864,231.05,231.9,Ab:maj,576
78865,231.9,234.48,F#:maj,576
78866,234.48,235.33,F#:maj,576
78867,235.33,237.9,B:maj,576
78868,237.9,239.62,B:maj7,576
78869,239.62,241.33,Eb:maj,576
78870,241.33,242.19,Eb:maj,576
78871,242.19,244.76,Ab:min,576
78872,244.76,245.62,Ab:min,576
78873,245.62,248.19,F#:maj,576
78874,248.19,249.05,F#:maj,576
78875,249.05,251.62,C#:min,576
78876,251.62,252.48,C#:min,576
78877,252.48,253.33,E:min,576
78878,253.33,255.05,E:min7,576
78879,255.05,255.9,E:min,576
78880,255.9,258.48,Eb:min,576
78881,258.48,259.33,Eb:min,576
78882,259.33,261.9,Ab:maj,576
78883,261.9,265.33,E:maj7,576
78884,265.33,268.76,G:maj,576
78885,268.76,272.08,G:maj,576
78886,272.08,275.27,E:maj,576
78887,275.27,278.7,E:min,576
78888,278.7,279.55,E:min,576
78889,279.55,282.12,Eb:min,576
78890,282.12,282.98,Eb:min,576
78891,282.98,285.55,D:maj,576
78892,285.55,286.41,D:maj,576
78893,286.41,288.98,E:maj7,576
78894,288.98,289.84,E:maj7,576
78895,289.84,292.41,F#:maj,576
78896,292.41,294.12,F#:maj,576
78897,294.12,295.84,C:maj,576
78898,295.84,296.7,Ab:maj7,576
78899,296.7,299.27,G:sus4,576
78900,299.27,300.98,G:maj,576
78901,300.98,305.27,G:maj,576
78902,305.27,306.27,end_chord,576
78903,0.0,16.5,start_chord,577
78904,16.5,18.5,E:min,577
78905,18.5,20.5,D:maj,577
78906,20.5,21.5,C:maj,577
78907,21.5,22.5,D:maj,577
78908,22.5,24.5,E:sus4,577
78909,24.5,26.5,E:sus4,577
78910,26.5,28.5,D:maj,577
78911,28.5,29.5,C:maj,577
78912,29.5,30.5,D:maj,577
78913,30.5,32.5,E:min,577
78914,32.5,36.5,A:min,577
78915,36.5,40.5,E:min,577
78916,40.5,42.5,D:maj,577
78917,42.5,44.5,B:min7,577
78918,44.5,48.5,E:min,577
78919,48.5,50.5,E:min,577
78920,50.5,52.5,D:maj,577
78921,52.5,53.5,C:maj,577
78922,53.5,54.5,D:maj,577
78923,54.5,56.5,E:sus4,577
78924,56.5,58.5,E:sus4,577
78925,58.5,60.5,D:maj,577
78926,60.5,61.5,C:maj,577
78927,61.5,62.5,D:maj,577
78928,62.5,64.5,E:min,577
78929,64.5,68.5,A:min,577
78930,68.5,72.5,E:min,577
78931,72.5,74.5,D:maj,577
78932,74.5,76.5,B:min7,577
78933,76.5,80.5,E:min,577
78934,80.5,82.5,A:min,577
78935,82.5,84.5,D:maj,577
78936,84.5,86.5,G:maj,577
78937,86.5,88.5,E:min,577
78938,88.5,90.5,A:min,577
78939,90.5,92.5,D:maj,577
78940,92.5,94.5,G:maj,577
78941,94.5,96.5,E:min,577
78942,96.5,98.5,C:maj,577
78943,98.5,100.5,D:maj,577
78944,100.5,102.5,G:maj,577
78945,102.5,104.5,E:min,577
78946,104.5,105.5,C:maj,577
78947,105.5,108.5,D:maj,577
78948,108.5,110.5,G:sus4,577
78949,110.5,112.5,G:maj,577
78950,112.5,116.5,E:min,577
78951,116.5,118.5,E:min,577
78952,118.5,120.5,E:min7,577
78953,120.5,124.5,D:sus2,577
78954,124.5,128.5,E:min,577
78955,128.5,130.5,E:min,577
78956,130.5,132.5,D:maj,577
78957,132.5,133.5,C:maj,577
78958,133.5,134.5,D:maj,577
78959,134.5,136.5,E:sus4,577
78960,136.5,138.5,E:sus4,577
78961,138.5,140.5,D:maj,577
78962,140.5,141.5,C:maj,577
78963,141.5,142.5,D:maj,577
78964,142.5,144.5,E:min,577
78965,144.5,148.5,A:min,577
78966,148.5,152.5,E:min,577
78967,152.5,154.5,D:maj,577
78968,154.5,156.5,B:min7,577
78969,156.5,160.5,E:min,577
78970,160.5,162.5,E:min,577
78971,162.5,164.5,D:maj,577
78972,164.5,165.5,C:maj,577
78973,165.5,166.5,D:maj,577
78974,166.5,168.5,E:sus4,577
78975,168.5,170.5,E:sus4,577
78976,170.5,172.5,D:maj,577
78977,172.5,173.5,C:maj,577
78978,173.5,174.5,D:maj,577
78979,174.5,176.5,E:min,577
78980,176.5,180.5,A:min,577
78981,180.5,184.5,E:min,577
78982,184.5,186.5,D:maj,577
78983,186.5,188.5,B:min7,577
78984,188.5,192.5,E:min,577
78985,192.5,194.5,A:min,577
78986,194.5,196.5,D:maj,577
78987,196.5,198.5,G:maj,577
78988,198.5,200.5,E:min,577
78989,200.5,202.5,A:min,577
78990,202.5,204.5,D:maj,577
78991,204.5,206.5,G:maj,577
78992,206.5,208.5,E:min,577
78993,208.5,210.5,C:maj,577
78994,210.5,212.5,D:maj,577
78995,212.5,214.5,G:maj,577
78996,214.5,216.5,E:min,577
78997,216.5,217.5,C:maj,577
78998,217.5,220.5,D:maj,577
78999,220.5,222.5,G:sus4,577
